id;author/id;author/name;author/url;participatory_space/id;participatory_space/url;taxonomies/ids;component/id;title/ca;title/en;title/machine_translations/es;description/ca;description/en;description/machine_translations/es;start_time;end_time;attendees;contributions;organizations;address;location;reference;attachments;url;related_proposals;related_results;published;withdrawn;withdrawn_at;location_hints;created_at;updated_at;latitude;longitude;follows_count;private_meeting;transparent;registration_form_enabled;comments/start_time;comments/end_time;comments/enabled;comments/count;online_meeting_url;closing_visible;closing_report;attending_organizations;registration_url;decidim_user_group_id;decidim_author_type;video_url;audio_url;closed_at;registration_terms/ca;registration_terms/en;registration_terms/machine_translations/es;available_slots;registrations_enabled;customize_registration_email;type_of_meeting;iframe_access_level;iframe_embed_type;reserved_slots;registration_type;location/ca;location/en;location/machine_translations/es;location_hints/ca;location_hints/en;location_hints/machine_translations/es
50;4;Birgit Schinner II;https://nightly.decidim.org/profiles/maudie-813;3;https://nightly.decidim.org/assemblies/rung-academy;"";41;Veniam corrupti.;Laboriosam exercitationem.;Id eius.;<p>Temporibus excepturi ex. Ipsam et quo. In molestiae laborum.</p>;<p>Et voluptate aspernatur. Inventore consequatur aut. Velit officia nostrum.</p>;<p>Ratione ipsam aut. Saepe quia molestiae. Est vitae id.</p>;2025-05-08 00:00:00 UTC;2025-05-08 04:00:00 UTC;0;0;;134 Yoko Square 61675-8091 Rempelland;;NIGHT-MEET-2025-01-50;0;https://nightly.decidim.org/assemblies/rung-academy/f/41/meetings/50;"";"";true;false;;;2025-01-29 11:15:37 UTC;2025-01-29 11:15:38 UTC;18.811672635867197;123.34980469507525;0;false;true;false;;;true;11;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://kozey.test/kirby;12;Decidim::UserBaseEntity;;;;<p>Exercitationem ut consectetur. Esse voluptas ipsa. Asperiores nihil voluptatum.</p>;<p>Non laudantium tenetur. Qui voluptatem deserunt. Nostrum voluptatum voluptas.</p>;<p>Dolorum enim excepturi. Dolor aut omnis. Eos cupiditate natus.</p>;40;true;false;hybrid;all;embed_in_meeting_page;0;on_different_platform;Quos magni.;Eligendi laboriosam.;Ut in.;Iste voluptatum tempora libero repellat aut.;Saepe possimus quo ducimus autem qui.;Ratione debitis nam quae consectetur sit.
51;1;Nightly Decidim;https://nightly.decidim.org/;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Vel ratione.;Qui unde.;Quasi ut.;<p>Velit culpa perspiciatis. Molestias totam possimus. Ut non ut.</p>;<p>Rerum reiciendis sed. Illo voluptates nulla. Magni exercitationem tenetur.</p>;<p>Aut veritatis eius. Maxime repellendus nihil. Sed minus sunt.</p>;2025-03-17 00:00:00 UTC;2025-04-01 00:00:00 UTC;0;0;;317 Grover Ports 92253-4378 Burtview;;NIGHT-MEET-2025-01-51;0;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/51;"";"";true;false;;;2025-01-29 11:17:21 UTC;2025-01-29 11:17:22 UTC;;;0;false;true;false;;;true;8;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Quidem ipsum praesentium. Praesentium ut omnis. Accusamus nisi eos.</p>;<p>Libero eaque pariatur. Amet quo qui. Voluptas voluptatem consequatur.</p>;<p>At error cum. Quia ut dolor. Dolores recusandae ab.</p>;30;false;false;online;all;open_in_new_tab;0;registration_disabled;;;;;;
52;1;Nightly Decidim;https://nightly.decidim.org/;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Dolorem qui.;Vel quasi.;Laudantium vero.;<p>Fugit dolores odio. Et non consequatur. Omnis ipsa odio.</p>;<p>Voluptate deleniti ducimus. Corrupti ab vel. Distinctio exercitationem et.</p>;<p>Quia mollitia asperiores. Qui ut quo. Est repellendus exercitationem.</p>;2024-11-28 00:00:00 UTC;2024-11-28 04:00:00 UTC;0;0;;95839 Khalilah Trafficway 13261-3845 South Hanhland;;NIGHT-MEET-2025-01-52;0;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/52;"";"";true;false;;;2025-01-29 11:17:22 UTC;2025-01-29 11:17:24 UTC;;;0;false;true;false;;;true;7;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://fritsch.test/tamatha;;Decidim::Organization;;;;<p>Culpa nihil quia. Velit sed maiores. Aliquid et impedit.</p>;<p>Tenetur incidunt itaque. Reprehenderit magni rerum. Saepe expedita iure.</p>;<p>Praesentium molestias reprehenderit. Doloribus explicabo est. Omnis sunt tempore.</p>;20;true;false;online;all;open_in_live_event_page;0;on_different_platform;;;;;;
53;1;Nightly Decidim;https://nightly.decidim.org/;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Natus ea.;Omnis et.;Non aut.;<p>Quod eum sit. Sint non sit. Eos sed porro.</p>;<p>Laboriosam architecto eius. Ea libero corporis. Voluptatibus id nihil.</p>;<p>Soluta cupiditate voluptas. Rerum consequatur error. Quae nemo minima.</p>;2024-12-07 00:00:00 UTC;2024-12-25 00:00:00 UTC;0;0;;746 Tyron Ville 90120-2909 West Amadafort;;NIGHT-MEET-2025-01-53;0;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/53;"";"";true;false;;;2025-01-29 11:17:24 UTC;2025-01-29 11:17:25 UTC;64.12680077368287;-17.246980792532582;0;false;true;false;;;true;4;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://lueilwitz.example/letty;;Decidim::Organization;;;;<p>Labore officiis odit. Sit doloribus voluptatem. Laboriosam et eos.</p>;<p>Sapiente animi voluptas. Sunt quis corrupti. Voluptatem rerum ad.</p>;<p>Corrupti consequatur reprehenderit. Ea eum distinctio. Maiores quod quasi.</p>;40;true;false;hybrid;all;open_in_live_event_page;0;on_different_platform;Omnis aut ipsam natus ratione dolorum et.;Voluptatem quis cumque qui alias dignissimos esse.;Repudiandae quidem quisquam ut eligendi omnis culpa.;Unde sed dolores voluptatem ipsam.;Impedit cupiditate inventore eaque repellendus.;Est quia perspiciatis consequatur esse.
54;1;Nightly Decidim;https://nightly.decidim.org/;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Est quod.;Dolores rerum.;Cupiditate voluptas.;<p>Eum dolores ipsum. Expedita aut distinctio. Quis fugit asperiores.</p>;<p>Animi iste quas. Est voluptatem quasi. Et reiciendis blanditiis.</p>;<p>Nostrum qui atque. Qui voluptas harum. Soluta voluptatem placeat.</p>;2025-04-18 00:00:00 UTC;2025-05-05 00:00:00 UTC;0;0;;9064 Marcella Course 62842 Deeborough;;NIGHT-MEET-2025-01-54;3;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/54;"";"";true;false;;;2025-01-29 11:17:25 UTC;2025-01-29 11:17:25 UTC;-86.13452343827967;-23.84719913600287;0;false;true;false;;;true;1;;;;;http://ryan.example/wilhelmina;;Decidim::Organization;;;;<p>Ex perferendis quibusdam. Autem fugiat sit. Quia repellat nobis.</p>;<p>Vel temporibus qui. Aut accusamus aut. Ut unde debitis.</p>;<p>Dolor accusamus ducimus. Sequi iste qui. Libero eos sapiente.</p>;10;false;false;in_person;all;none;0;on_different_platform;Mollitia hic sequi laudantium.;Est deserunt natus velit.;Omnis qui ad illo.;Nobis accusamus veniam esse corrupti blanditiis voluptates placeat dolore maiores saepe nulla.;Ullam dolores rerum iusto voluptate omnis aut doloremque est quo laudantium rem.;Dolor tempore dignissimos ut sunt unde quidem est et velit est labore.
55;1;Nightly Decidim;https://nightly.decidim.org/;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Provident rerum.;Qui maxime.;Impedit ea.;<p>In beatae dolores. Animi maxime architecto. Aut ipsum sunt.</p>;<p>Minus odio ducimus. Itaque laboriosam sed. Dolor est sit.</p>;<p>Aut velit ut. Nesciunt recusandae consequatur. Maxime delectus recusandae.</p>;2025-02-06 00:00:00 UTC;2025-02-06 01:00:00 UTC;0;0;;2892 Reichert Rue 54928 Port Tinishamouth;;NIGHT-MEET-2025-01-55;0;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/55;"";"";true;false;;;2025-01-29 11:17:25 UTC;2025-01-29 11:17:26 UTC;;;0;false;true;false;;;true;3;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://shields.test/denise;;Decidim::Organization;;;;<p>Et voluptate rerum. Tenetur voluptatibus iste. Reprehenderit ex quia.</p>;<p>Modi optio nisi. Animi quae consequatur. Nostrum quod hic.</p>;<p>Modi eligendi fuga. Quis ut voluptatem. Fugiat reprehenderit dicta.</p>;20;false;false;online;all;embed_in_meeting_page;0;on_different_platform;;;;;;
56;1;Nightly Decidim;https://nightly.decidim.org/;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Doloremque et.;Nam reiciendis.;Qui fugiat.;<p>Distinctio omnis repellendus. Nobis ex aperiam. Possimus qui quo.</p>;<p>Fugiat sapiente culpa. Beatae dolor hic. Eum eius est.</p>;<p>Voluptatum autem delectus. Qui sed asperiores. Veniam fuga sapiente.</p>;2024-09-25 00:00:00 UTC;2024-10-10 00:00:00 UTC;0;0;;7697 Champlin Views 33745 Cruickshankmouth;;NIGHT-MEET-2025-01-56;0;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/56;"";"";true;false;;;2025-01-29 11:17:26 UTC;2025-01-29 11:17:27 UTC;;;0;false;true;false;;;true;3;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Porro et officia. Doloremque magnam eligendi. Facilis deserunt qui.</p>;<p>Labore eum repudiandae. Vitae et nemo. Et eius quos.</p>;<p>Repellendus ea excepturi. Consequatur cum expedita. Corporis aut officia.</p>;20;true;false;online;all;open_in_live_event_page;0;registration_disabled;;;;;;
57;1;Nightly Decidim;https://nightly.decidim.org/;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Non adipisci.;Qui incidunt.;Dicta possimus.;<p>Corporis quis eos. Aspernatur perferendis soluta. Sunt voluptas ipsam.</p>;<p>Laudantium autem maiores. Minus odio ullam. Accusantium maiores eius.</p>;<p>Aut sequi in. Officiis occaecati a. Aut ipsum dolorum.</p>;2024-09-24 00:00:00 UTC;2024-09-24 02:00:00 UTC;0;0;;51038 Shanahan Valleys 34227-4062 Bobberg;;NIGHT-MEET-2025-01-57;0;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/57;"";"";true;false;;;2025-01-29 11:17:27 UTC;2025-01-29 11:17:28 UTC;-24.304981850152103;138.7226446553945;0;false;true;false;;;true;8;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Dolor voluptas omnis. Molestiae est explicabo. Quisquam sed laboriosam.</p>;<p>Rem molestiae mollitia. Voluptates qui est. Magnam eos sint.</p>;<p>Cum aut dolorem. Dolore quas natus. Odit itaque ipsa.</p>;20;true;false;hybrid;all;open_in_new_tab;0;registration_disabled;Consequuntur nostrum rerum nihil est harum atque.;Eos ab odit quibusdam in sit at.;Architecto aperiam placeat non aliquid cupiditate odio.;Aspernatur ipsum voluptates molestias perferendis commodi sed eum et occaecati.;Minima voluptatem dolor nam et illum quisquam rerum ex aut.;Et sed hic architecto quo expedita ut non quibusdam magni.
58;1;Nightly Decidim;https://nightly.decidim.org/;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Eveniet voluptas.;Ratione ut.;Est aut.;<p>Doloremque soluta iste. Quam autem sit. Et nulla error.</p>;<p>Ut dicta minus. Sunt numquam dolorem. Autem doloribus sequi.</p>;<p>Voluptas voluptatem soluta. Minima ab aperiam. Cumque dicta doloribus.</p>;2025-03-25 00:00:00 UTC;2025-03-28 00:00:00 UTC;0;0;;1903 Lockman Branch 50991 Christianberg;;NIGHT-MEET-2025-01-58;3;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/58;"";"";true;false;;;2025-01-29 11:17:28 UTC;2025-01-29 11:17:28 UTC;-60.87152979267269;-14.508280479960888;0;false;true;false;;;true;0;;;;;;;Decidim::Organization;;;;<p>Tenetur eius consequuntur. Esse id laborum. Aspernatur nihil amet.</p>;<p>Consectetur et neque. Et culpa sit. Dolore doloribus aliquid.</p>;<p>Pariatur quia adipisci. Quibusdam architecto vitae. Earum dolor consectetur.</p>;20;false;false;in_person;all;none;0;registration_disabled;Quo perspiciatis.;Aut qui.;Iusto nihil.;Ratione at qui sunt qui labore eveniet ullam architecto et molestiae maiores unde non aut voluptas et autem.;Doloremque ex autem qui repellendus ducimus nemo maxime velit aut earum et delectus magnam eos autem sit dolor.;Nostrum quasi labore natus veritatis nihil qui et quis iusto sed nemo quisquam et eligendi et ipsa sit.
59;530;Shawnna Cummerata;https://nightly.decidim.org/profiles/ira_smith-5262;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Tenetur quia.;Eaque voluptas.;Aut et.;<p>Minus excepturi aliquid. Maiores harum nihil. Similique ipsum eligendi.</p>;<p>Et magni non. Minus nesciunt eos. Qui commodi placeat.</p>;<p>Quia quisquam tempora. Excepturi vero sit. Nulla cupiditate ratione.</p>;2024-10-31 00:00:00 UTC;2024-10-31 03:00:00 UTC;0;0;;947 Illa Plaza 08894 Elishaview;;NIGHT-MEET-2025-01-59;0;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/59;"";"";true;false;;;2025-01-29 11:17:29 UTC;2025-01-29 11:17:32 UTC;22.30144303917183;-116.98402654784412;0;false;true;false;;;true;10;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::UserBaseEntity;;;;<p>Consequuntur quia dolorum. Delectus porro molestias. Similique nam blanditiis.</p>;<p>Non laborum iure. Consequatur praesentium dolore. Minus architecto dolor.</p>;<p>Voluptate temporibus voluptatem. Aut omnis dolorem. Hic molestias saepe.</p>;10;true;false;hybrid;all;open_in_live_event_page;0;on_this_platform;Animi soluta dolorum dignissimos rem quisquam beatae voluptatem libero fugit a ad.;Ipsa et hic soluta eveniet explicabo corporis animi veniam dolor magni sit.;Magni eum reprehenderit laboriosam enim unde qui incidunt possimus consequatur quod porro.;Nihil sint iste asperiores suscipit rem deserunt soluta.;Expedita et dolor a in architecto et odit.;Sit ad sed omnis corrupti exercitationem libero in.
60;1;Juan Funk;https://nightly.decidim.org/profiles/lindsey-8774;4;https://nightly.decidim.org/assemblies/cruelty-rung;"";50;Quas laudantium.;Vel eum.;Consequatur a.;<p>Assumenda minima sint. A ad debitis. Asperiores doloribus ipsum.</p>;<p>Eum enim nam. Provident qui aut. Itaque voluptas qui.</p>;<p>Facere sint mollitia. Ut rerum unde. Facilis quis qui.</p>;2025-06-12 00:00:00 UTC;2025-06-17 00:00:00 UTC;0;0;;29654 Hansen Ramp 94589 North Amosport;;NIGHT-MEET-2025-01-60;0;https://nightly.decidim.org/assemblies/cruelty-rung/f/50/meetings/60;"";"";true;false;;;2025-01-29 11:17:32 UTC;2025-01-29 11:17:32 UTC;-33.63675410580693;-143.19657596683857;0;false;true;false;;;true;1;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://white.test/samuel_hyatt;6;Decidim::UserBaseEntity;;;;<p>Maxime facilis et. Id autem ipsum. Est minus autem.</p>;<p>Nulla sit consequuntur. Est dolore nostrum. Impedit aut corrupti.</p>;<p>Ut dolor illum. Dicta minima qui. Dolorem illum consequatur.</p>;40;true;false;hybrid;all;open_in_live_event_page;0;on_different_platform;Molestiae earum dolore est impedit qui voluptatem quo et fugiat dolores quis vel voluptatem et aut qui sint ab.;Officia fugit odio maiores nemo est repudiandae occaecati non distinctio ipsa earum dignissimos voluptatem beatae labore iure explicabo voluptatem.;Velit illo eos eligendi odit sed laboriosam at dolorem incidunt voluptatem cupiditate quidem quos dignissimos saepe nam eum aut.;Libero qui voluptate ipsum vero aut est neque incidunt corporis.;Voluptatem quaerat cupiditate culpa sequi perspiciatis qui voluptas alias autem.;Dolorem numquam est repellendus ratione possimus consequatur autem animi eveniet.
61;1;Nightly Decidim;https://nightly.decidim.org/;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Qui sunt.;Facilis nostrum.;Suscipit saepe.;<p>Placeat exercitationem eligendi. Excepturi provident dolorum. Consequatur error veniam.</p>;<p>At ut perferendis. Esse est tempora. Porro sit nisi.</p>;<p>Fugit delectus accusamus. Inventore quae recusandae. Eum commodi cupiditate.</p>;2024-11-11 00:00:00 UTC;2024-11-11 04:00:00 UTC;0;0;;73981 Pennie Circle 65549 North Toddshire;;NIGHT-MEET-2025-01-61;0;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/61;"";"";true;false;;;2025-01-29 11:19:20 UTC;2025-01-29 11:19:24 UTC;;;0;false;true;false;;;true;12;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://quitzon.test/orville.bernhard;;Decidim::Organization;;;;<p>Voluptas vel non. Et consequatur ipsum. Repellat eos totam.</p>;<p>Autem et quibusdam. Ab facere cumque. Ratione sint voluptas.</p>;<p>Doloribus neque soluta. Voluptas ut qui. Aliquid rerum aut.</p>;40;true;false;online;all;embed_in_meeting_page;0;on_different_platform;;;;;;
62;1;Nightly Decidim;https://nightly.decidim.org/;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Sed omnis.;Expedita ex.;Necessitatibus enim.;<p>Neque nihil qui. Dolores odio sed. Quia perferendis modi.</p>;<p>Sunt et porro. Natus aut voluptatem. Perferendis alias odio.</p>;<p>Placeat ut sit. Suscipit nobis autem. Quasi deleniti nulla.</p>;2025-04-15 00:00:00 UTC;2025-04-26 00:00:00 UTC;0;0;;28218 Chery Square 61996 West Dennis;;NIGHT-MEET-2025-01-62;0;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/62;"";"";true;false;;;2025-01-29 11:19:24 UTC;2025-01-29 11:19:27 UTC;;;0;false;true;false;;;true;6;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://rosenbaum-franecki.test/delois.kutch;;Decidim::Organization;;;;<p>Aut autem totam. Qui voluptatem numquam. Sint atque voluptas.</p>;<p>Qui dolores voluptate. Accusantium eligendi est. Fugit fugiat totam.</p>;<p>Qui sint alias. Eum necessitatibus enim. Odio cum maxime.</p>;40;false;false;online;all;open_in_live_event_page;0;on_different_platform;;;;;;
63;1;Nightly Decidim;https://nightly.decidim.org/;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Cupiditate et.;Assumenda eum.;Nemo consequuntur.;<p>Et alias ad. Dolores hic in. Non et pariatur.</p>;<p>Totam modi illum. Enim omnis unde. Et atque dolor.</p>;<p>Amet ipsa animi. Consequatur quisquam repudiandae. Rerum ut adipisci.</p>;2024-10-26 00:00:00 UTC;2024-10-26 02:00:00 UTC;0;0;;9628 Mitchell Points 49439 Port Cesar;;NIGHT-MEET-2025-01-63;0;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/63;"";"";true;false;;;2025-01-29 11:19:27 UTC;2025-01-29 11:19:29 UTC;87.4079977600449;28.51990216510947;0;false;true;false;;;true;6;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;http://boyle-pfannerstill.test/kurt.streich;;Decidim::Organization;;;;<p>Inventore temporibus laboriosam. Optio eligendi alias. Non praesentium aut.</p>;<p>Ut voluptatem perspiciatis. Enim eligendi ratione. Qui delectus eligendi.</p>;<p>Sit nostrum quaerat. Est inventore consequuntur. Illum doloremque sapiente.</p>;10;true;false;hybrid;all;open_in_new_tab;0;on_different_platform;Ea necessitatibus sit quod perferendis dolor nesciunt iure soluta suscipit sed.;Deleniti error voluptas eveniet architecto in culpa voluptatibus quia esse dolor.;Ea et facere autem temporibus molestiae voluptatem enim aperiam dolor doloribus.;Nihil exercitationem eos nihil.;Totam ipsa labore non.;Expedita dolorem et voluptas.
64;1;Nightly Decidim;https://nightly.decidim.org/;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Omnis voluptatem.;Alias necessitatibus.;Ut delectus.;<p>Et et nihil. Sint vel magni. Dignissimos et consectetur.</p>;<p>Aut omnis alias. Iure sed itaque. Consequatur blanditiis quae.</p>;<p>Nihil harum sed. Ratione sed sit. Suscipit ex qui.</p>;2025-02-03 00:00:00 UTC;2025-02-19 00:00:00 UTC;0;0;;682 Hyatt Orchard 54841 Wehnerbury;;NIGHT-MEET-2025-01-64;3;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/64;"";"";true;false;;;2025-01-29 11:19:29 UTC;2025-01-29 11:19:31 UTC;-76.48750565859937;-162.05563692765944;0;false;true;false;;;true;5;;;;;;;Decidim::Organization;;;;<p>Labore neque saepe. Tempora est recusandae. Veniam earum quae.</p>;<p>Ratione aperiam illo. Odio ea nisi. Excepturi repellat reprehenderit.</p>;<p>Eos sequi labore. Sunt et et. Quia sit numquam.</p>;10;true;false;in_person;all;none;0;registration_disabled;Fuga maxime quia officiis nesciunt consequatur unde sit magni id adipisci doloribus aperiam laborum accusamus veniam aut est sit sed.;Quis culpa quo maxime dolorum corporis quis in distinctio laboriosam veniam molestias hic et ipsa blanditiis sunt laborum quia sapiente.;Aut dicta iste aut iure animi dolorum quod velit rem qui voluptatem autem et dolorem facilis ipsa sit nesciunt aspernatur.;Harum ipsum incidunt officiis voluptas eius officia saepe itaque aspernatur temporibus dicta numquam ullam molestias voluptatibus et minus nisi dolores.;Voluptatem repellendus est consequuntur quia sapiente laboriosam in incidunt porro quis consequatur laborum facere minima modi sequi ut voluptatum deleniti.;Incidunt aperiam possimus dolorem sit et et nulla et enim atque quia reprehenderit aut ab corporis est blanditiis tempora recusandae.
65;1;Nightly Decidim;https://nightly.decidim.org/;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Officiis consequuntur.;Ut est.;Quidem voluptates.;<p>Id sit laborum. Debitis sed et. Sint et nulla.</p>;<p>Nisi aliquid dolore. Ratione occaecati eos. A veritatis iusto.</p>;<p>Temporibus voluptatum hic. Accusantium in recusandae. Necessitatibus libero veniam.</p>;2025-04-18 00:00:00 UTC;2025-04-18 01:00:00 UTC;0;0;;609 Agatha Station 93957 Allegramouth;;NIGHT-MEET-2025-01-65;0;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/65;"";"";true;false;;;2025-01-29 11:19:31 UTC;2025-01-29 11:19:32 UTC;;;0;false;true;false;;;true;6;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Amet impedit eos. Sunt est beatae. Rerum occaecati qui.</p>;<p>Aliquid asperiores totam. Quibusdam suscipit ipsa. Quasi deserunt est.</p>;<p>Nihil saepe molestiae. Blanditiis debitis accusantium. Quasi qui ut.</p>;30;true;false;online;all;embed_in_meeting_page;0;on_this_platform;;;;;;
66;1;Nightly Decidim;https://nightly.decidim.org/;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Aut ad.;Et sed.;Sint harum.;<p>Quis harum illo. Debitis quo veritatis. Eos saepe provident.</p>;<p>Qui dolorem autem. Repudiandae aliquid molestiae. Deserunt molestiae eos.</p>;<p>Rerum ducimus voluptatem. Sint ad et. Impedit aliquam sunt.</p>;2025-05-21 00:00:00 UTC;2025-06-07 00:00:00 UTC;0;0;;3633 Carol Mills 45312-5393 Ondrickaville;;NIGHT-MEET-2025-01-66;0;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/66;"";"";true;false;;;2025-01-29 11:19:32 UTC;2025-01-29 11:19:32 UTC;;;0;false;true;false;;;true;0;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Eum consequatur iure. Consectetur odit odio. Ut et unde.</p>;<p>Facilis mollitia omnis. Et ut voluptas. Et est aut.</p>;<p>Voluptas dicta nemo. Possimus aliquam quo. Sit eius consequatur.</p>;20;true;false;online;all;open_in_live_event_page;0;on_this_platform;;;;;;
67;1;Nightly Decidim;https://nightly.decidim.org/;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Id labore.;Ab et.;Mollitia repudiandae.;<p>Placeat iusto voluptas. Provident quia at. Quia soluta harum.</p>;<p>Qui qui consectetur. Ullam saepe voluptatem. Aut non ut.</p>;<p>Reprehenderit aspernatur autem. Eum facilis rerum. Et vero reprehenderit.</p>;2025-06-17 00:00:00 UTC;2025-06-19 00:00:00 UTC;0;0;;168 Gaylene Mountain 69612 Leishahaven;;NIGHT-MEET-2025-01-67;0;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/67;"";"";true;false;;;2025-01-29 11:19:32 UTC;2025-01-29 11:19:33 UTC;-57.60196796287615;-16.908648187471186;0;false;true;false;;;true;2;https://www.youtube.com/watch?v=f6JMgJAQ2tc;;;;;;Decidim::Organization;;;;<p>Fuga architecto iure. Non nisi odit. Iure maxime dolor.</p>;<p>Aut minus nulla. Quas molestiae aliquam. Quas non aut.</p>;<p>Mollitia ut totam. Commodi dolor dolore. Id nihil numquam.</p>;10;true;false;hybrid;all;open_in_live_event_page;0;registration_disabled;Et modi sint et et esse iure voluptas ut qui laborum et aut quia libero illum nihil.;Vel voluptas ullam vero ut est itaque ea distinctio unde ducimus doloribus ut ratione enim velit illum.;Natus omnis assumenda possimus veniam culpa omnis consequatur est molestiae rerum ab quibusdam ut at totam porro.;Qui cumque esse itaque quod dolores eos et deserunt aut aut doloremque quae nostrum ipsam animi consequatur ducimus eum praesentium.;Ipsam possimus suscipit autem recusandae perferendis sint sint consequatur quos temporibus doloribus consequatur vitae aliquid et harum tenetur repudiandae placeat.;Quam quia quaerat at quod numquam dolor amet laboriosam aperiam quo inventore qui necessitatibus velit omnis impedit aut iste atque.
68;1;Nightly Decidim;https://nightly.decidim.org/;1;https://nightly.decidim.org/conferences/rung-smile;"";59;Sit dolorum.;Quod dolor.;Est neque.;<p>Sunt at molestias. Quas eaque fuga. Cumque voluptatibus eveniet.</p>;<p>In sed quas. Aliquid ut quas. Magnam quo itaque.</p>;<p>Omnis dolor iusto. Eligendi explicabo saepe. Laborum et ut.</p>;2024-12-15 00:00:00 UTC;2024-12-15 04:00:00 UTC;0;0;;61520 Eliseo Spurs 93929-8175 Bodestad;;NIGHT-MEET-2025-01-68;3;https://nightly.decidim.org/conferences/rung-smile/f/59/meetings/68;"";"";true;false;;;2025-01-29 11:19:33 UTC;2025-01-29 11:19:33 UTC;-42.992342069208554;-76.58228168223313;0;false;true;false;;;true;0;;;;;;;Decidim::Organization;;;;<p>Eius quibusdam et. Quae et voluptatibus. Quo velit ut.</p>;<p>Et voluptatem et. Voluptas et sed. Quisquam aut voluptatum.</p>;<p>Quis aut ut. Dolores et ut. Id id molestiae.</p>;20;false;false;in_person;all;none;0;registration_disabled;Consequatur similique eum blanditiis omnis harum non eos culpa dolore sapiente iusto omnis natus odio iste sit aspernatur.;Molestiae mollitia hic voluptate illo velit amet libero aliquid magnam deleniti voluptates enim ut porro et qui eum.;Libero optio consequatur molestias laborum impedit ipsum eum illo quidem dignissimos voluptatibus voluptas et in sunt cum ex.;Quae tempora dolores rem aliquid molestias enim quibusdam.;Quisquam impedit repudiandae placeat molestias ipsum omnis dolorem.;Labore corrupti modi doloremque non id voluptatem in.
